gbifID,species,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4438649432,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.402867,-6.543183,,,,,,,2021-07-26T18:57:15,26,7,2021,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,88852504,,Gabriel Mayrhofer,2023-11-07T11:36:30,CC_BY_NC_4_0,Ángel Argüelles,Ángel Argüelles,,,2023-11-22T05:22:28.742Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4414194236,Dianthus langeanus,PT,,Viana do Castelo,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.023012,-8.15875,4,,,,,,2023-09-16T17:27:26,16,9,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,183631893,,Martinho-Fiz López Lindoso,2023-09-17T08:37:37,CC_BY_NC_4_0,Ben Theodore,Ben Theodore,,,2023-11-22T06:36:27.306Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4147455598,Dianthus langeanus,ES,Pozos,León,PRESENT,,8209258a-80e8-4094-aba2-a3febe5ed45b,42.28,-6.32,707,,1280,0,,,2001-06-19T00:00:00,19,6,2001,7267498,7267498,PRESERVED_SPECIMEN,VAL,VAL,244988-1,,,,CC_BY_NC_4_0,,L.González de Paz,,,2023-09-07T09:10:05.635Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4138490448,Dianthus langeanus,PT,,Bragança,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,41.96894,-6.776051,,,,,,,2023-06-11T12:02:33,11,6,2023,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,167399373,,Pedro Beja,2023-06-14T18:11:00,CC_BY_4_0,Pedro Beja,Pedro Beja,,,2023-11-22T05:31:25.403Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3970427972,Dianthus langeanus,ES,Puebla de Lillo. Ladera sur del Pico Toneo,León,PRESENT,,95cb537c-74c5-4c1e-ae24-32e7ea08f380,43.04,-5.38,,,2030,0,,,1991-07-10T00:00:00,10,7,1991,7267498,7267498,PRESERVED_SPECIMEN,FCO,FCO,35033-1,,Mª. Luisa Vera,,CC_BY_NC_4_0,,Mª. Luisa Vera,,,2023-09-07T07:11:35.643Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3829890202,Dianthus langeanus,ES,Puebla de Sanabria,Zamora,PRESENT,,e8fb330c-5750-4698-afba-5438618af521,42.0188189,-6.6412943,7071,,900,0,,,1995-06-01T00:00:00,1,6,1995,7267498,7267498,PRESERVED_SPECIMEN,Universidad del Pais Vasco (UPV/EHU),BIO,30715-1,,J. Lambinon,,CC_BY_NC_4_0,,M. Nydegger,,,2023-09-07T07:10:49.811Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
3466145593,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.854341,-6.833393,,,,,,,2019-07-05T14:29:00,5,7,2019,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,84864863,,Miguel A. Casado,2021-06-28T16:28:46,CC_BY_NC_4_0,Miguel A. Casado,Miguel A. Casado,,,2023-11-22T05:48:29.962Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465932576,Dianthus langeanus,ES,,Castilla y León,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.576188,-7.042355,71,,,,,,2002-06-01T17:57:00,1,6,2002,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,89947981,,José Luis Camaño,2021-08-04T20:09:00,CC_BY_NC_4_0,José Luis Camaño,José Luis Camaño,,,2023-11-22T05:22:15.820Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3343944538,Dianthus langeanus,PT,,Viana do Castelo,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.069167,-8.095278,,,,,,,2021-08-04T13:25:34,4,8,2021,7267498,7267498,HUMAN_OBSERVATION,iNaturalist,Observations,90231220,,Pedro Beja,2021-08-07T06:12:21,CC_BY_4_0,Pedro Beja,Pedro Beja,,,2023-11-22T05:22:39.488Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
318109747,Dianthus langeanus,ES,Lobios; Serra de Santa Eufemia,Orense,PRESENT,1,30b36805-4849-4abb-a39c-01b3a7fa3f2e,41.86,-8.1,7071,,,,,,1993-07-13T00:00:00,13,7,1993,7267498,7267498,PRESERVED_SPECIMEN,ABH,ABH,52654-1,,,,CC_BY_4_0,,Í.Pulgar,,,2023-09-07T07:12:14.889Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
318109746,Dianthus langeanus,ES,Lobios; Serra de Santa Eufemia,Orense,PRESENT,1,30b36805-4849-4abb-a39c-01b3a7fa3f2e,41.86,-8.1,7071,,,,,,1993-06-17T00:00:00,17,6,1993,7267498,7267498,PRESERVED_SPECIMEN,ABH,ABH,52637-1,,,,CC_BY_4_0,,Í.Pulgar,,,2023-09-07T07:12:14.921Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30932498,Dianthus langeanus,ES,Puerto de Ancares,,PRESENT,1,a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27,42.84,-6.86,7071,,,,,,1983-07-20T00:00:00,20,7,1983,7267498,7267498,PRESERVED_SPECIMEN,MAF,MAF,154127-1,,A. Penas,,CC_BY_NC_4_0,,T.E. Díaz & al.,,,2023-09-07T07:11:39.494Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30932384,Dianthus langeanus,ES,Puebla de Sanabria,,PRESENT,1,a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27,42.06,-6.63,707,,950,0,,,1989-06-07T00:00:00,7,6,1989,7267498,7267498,PRESERVED_SPECIMEN,MAF,MAF,153457-1,,,,CC_BY_NC_4_0,,B. Casaseca,,,,,
30861556,Dianthus langeanus,ES,Ancares,León,PRESENT,1,857b3f90-230f-474d-9559-6f740efadbba,42.84,-6.86,7071,,,,,,1973-07-01T00:00:00,,7,1973,7267498,7267498,PRESERVED_SPECIMEN,COA,COA,37088-1,,M. López,,CC_BY_4_0,,V. Hernández,,,2023-09-07T07:11:55.086Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30861543,Dianthus langeanus,ES,Ancares,León,PRESENT,1,857b3f90-230f-474d-9559-6f740efadbba,42.84,-6.86,7071,,,,,,1993-01-01T00:00:00,,,1993,7267498,7267498,PRESERVED_SPECIMEN,COA,COA,37081-1,,M. López,,CC_BY_4_0,,M. Benítez,,,2023-09-07T07:11:55.484Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30861539,Dianthus langeanus,ES,Picos de Europa,Asturias,PRESENT,2,857b3f90-230f-474d-9559-6f740efadbba,43.2,-4.91,7071,,,,,,1973-07-01T00:00:00,,7,1973,7267498,7267498,PRESERVED_SPECIMEN,COA,COA,37079-1,,M. López,,CC_BY_4_0,,M. Benítez,,,2023-09-07T07:11:55.473Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30860673,Dianthus langeanus,ES,Peñarrubia,Málaga,PRESENT,4,857b3f90-230f-474d-9559-6f740efadbba,36.99,-4.84,707,,,,,,1973-07-15T00:00:00,15,7,1973,7267498,7267498,PRESERVED_SPECIMEN,COA,COA,18709-1,,V. Hernández,,CC_BY_4_0,,V. Hernández y F. Hernández,,,2023-09-07T07:11:55.477Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
30860393,Dianthus langeanus,ES,Entre Peñarrubia y Carucedo,León,PRESENT,1,857b3f90-230f-474d-9559-6f740efadbba,42.49,-6.77,707,,,,,,1973-07-15T00:00:00,15,7,1973,7267498,7267498,PRESERVED_SPECIMEN,COA,COA,14400-1,,J.A. Rosselló,,CC_BY_4_0,,V. Hernández,,,2023-09-07T07:11:55.609Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
3033732653,Dianthus langeanus,ES,pr. Villafranca del Bierzo,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.6,-6.81,3000,,570,0,,,1935-07-14T00:00:00,14,7,1935,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114039,,,,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Font i Quer,,,,,
3033731660,Dianthus langeanus,ES,Sanabria,Zamora,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.12,-6.71,2464,,,,,,,,,,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114032,,Crespí,,,,,,,,,
3033730636,Dianthus langeanus,ES,pr. Villafranca del Bierzo,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.6,-6.81,3000,,570,0,,,1935-07-14T00:00:00,14,7,1935,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114036,,Crespí,,,,,,,,,
3033729650,Dianthus langeanus,ES,La Puebla de Sanabria,Zamora,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.04,-6.63,7308,,,,,,1939-07-01T00:00:00,,7,1939,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114034,,Crespí,,,,,,,,,
3033728648,Dianthus langeanus,ES,pr. Villafranca del Bierzo,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.6,-6.81,3000,,570,0,,,1935-07-14T00:00:00,14,7,1935,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114037,,Crespí,,,,,,,,,
3033727686,Dianthus langeanus,ES,Puebla de Sanabria,Zamora,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.04,-6.63,7308,,,,,,1975-07-24T00:00:00,24,7,1975,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114031,,Crespí,,,,,,,,,
3033726657,Dianthus langeanus,ES,Entre Fonte da Coba y Peña Subia. Trevinca. Casayo. Carballeda de Valdeorras. OR,Orense,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.27,-6.76,707,,1845,0,,,1990-07-08T00:00:00,8,7,1990,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114038,,Gracia,,,,,,,,,
3033725664,Dianthus langeanus,ES,Peña Rubia. Sierra de Anacares,Lugo,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.77,-6.89,1335,,,,,,1952-07-21T00:00:00,21,7,1952,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114033,,Crespí,,,,,,,,,
3033694398,Dianthus langeanus,ES,Rivadelago (Zamora),Zamora,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.13,-6.74,7307,,,,,,1948-06-20T00:00:00,20,6,1948,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,22273,,,,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Losa España,,,,,
3033664673,Dianthus langeanus,ES,Puerto de Ancares,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.84,-6.86,7071,,,,,,1983-07-20T00:00:00,20,7,1983,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114042,,Penas,,,,,,,,,
3033663669,Dianthus langeanus,ES,Puebla de Sanabria (prov. de Zamora),Zamora,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.04,-6.63,7308,,,,,,1975-07-25T00:00:00,25,7,1975,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114030,,Crespí,,,,,,,,,
3033662689,Dianthus langeanus,ES,Cantabria: Mataporquera,Cantabria o Santander,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.87,-4.16,7297,,,,,,1926-05-27T00:00:00,27,5,1926,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114043,,,,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Font i Quer,,,,,
3033661682,Dianthus langeanus,ES,Villanueva de Omaña,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.82,-6.13,7071,,,,,,1973-07-03T00:00:00,3,7,1973,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114041,,,,CC_BY_NC_4_0,CRAI CeDocBiV - Universitat de Barcelona,Pérez Haase,,,,,
3033660666,Dianthus langeanus,ES,Puerto del Manzanal,Lleó,PRESENT,,cb202839-87c6-456a-821c-dc5b268a200f,42.59,-6.21,2955,,,,,,1953-07-01T00:00:00,,7,1953,7267498,7267498,PRESERVED_SPECIMEN,BCN,Corm,114029,,Crespí,,,,,,,,,
3014244236,Dianthus langeanus,PT,Campea,Bragança,PRESENT,,cdcc4ce1-7f6e-4ed2-b47c-eb451925b038,41.36493,-6.5332,,,,,,,1941-07-04T00:00:00,4,7,1941,7267498,7267498,PRESERVED_SPECIMEN,ISA,LISI-IBER,6990/1999-1,,,,CC_BY_4_0,,P. Lopes; J. Gomes Pedro,,,2023-11-24T09:22:48.095Z,,MODIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
2960585544,Dianthus langeanus,ES,Villanueva de Omaña,León,PRESENT,1,21936918-2ce6-4314-a15e-91f9f6735361,42.82,-6.13,7071,,,,,,1973-07-03T00:00:00,3,7,1973,7267498,7267498,PRESERVED_SPECIMEN,MACB,MACB,52328-1,,,,CC_BY_NC_4_0,,A. Pérez,,,2023-09-07T10:49:50.590Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960576558,Dianthus langeanus,ES,Puerto de Ancares,León,PRESENT,1,21936918-2ce6-4314-a15e-91f9f6735361,42.84,-6.86,7071,,,,,,1983-07-20T00:00:00,20,7,1983,7267498,7267498,PRESERVED_SPECIMEN,MACB,MACB,52339-1,,A. Penas,,CC_BY_NC_4_0,,T.E. Díaz & al.,,,2023-09-07T10:49:50.003Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
218012225,Dianthus langeanus,ES,Vegas de Camba,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.1188143,-7.2513077,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1688928,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:27.697Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012224,Dianthus langeanus,ES,Oribio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7488283,-7.2313202,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1688927,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:31.700Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012223,Dianthus langeanus,ES,Viduedo,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2988196,-7.1213089,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1688926,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.346Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012222,Dianthus langeanus,ES,Courel,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.5688243,-7.2313165,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1688925,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.963Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012218,Dianthus langeanus,ES,Invernadeiro,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.1288131,-7.3713101,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1688902,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:44.351Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012151,Dianthus langeanus,ES,La Cuiña,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1760,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1662091,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.394Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012150,Dianthus langeanus,ES,Miravalles,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9288379,-6.7313147,7071,,1730,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1662090,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.775Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012149,Dianthus langeanus,ES,Mustallar,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1662089,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:47.068Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012148,Dianthus langeanus,ES,La Cuiña,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1820,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1662088,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.860Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012147,Dianthus langeanus,ES,La Cuiña,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1790,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1662087,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.233Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012141,Dianthus langeanus,ES,Cueto Negro,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9988491,-5.8813,7071,,2100,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1660233,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.840Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012140,Dianthus langeanus,ES,Peña Longa,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388345,-6.8613152,7071,,1800,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1660232,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.212Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012139,Dianthus langeanus,ES,Cueto de Arbás,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0088426,-6.4813116,7071,,1860,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1660231,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.822Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012138,Dianthus langeanus,ES,Pico Ferreirua,Le,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,43.0888485,-6.1113063,7071,,1900,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1660230,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:31.071Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012126,Dianthus langeanus,ES,Sierra Segundera,Za,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.1188184,-6.8813008,7071,,1690,0,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1655650,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:31.029Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012068,Dianthus langeanus,ES,Puebla de Navia,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.9288351,-6.9813193,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636478,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.519Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012063,Dianthus langeanus,ES,montes de Viduedo próximos al Incio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.6688251,-7.3513208,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636473,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.531Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012060,Dianthus langeanus,ES,en los montes de Oribio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7488283,-7.2313202,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636470,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.923Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012058,Dianthus langeanus,ES,montañas de Ramilo,Or,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.2088177,-7.1213071,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636468,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.478Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012056,Dianthus langeanus,ES,en el Caurel,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.5688256,-7.1113143,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636466,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:46.479Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012055,Dianthus langeanus,ES,Piedrafita,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7488311,-6.9813156,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636465,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.542Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012054,Dianthus langeanus,ES,Nogales,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388317,-7.1013197,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636464,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.947Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012053,Dianthus langeanus,ES,Cerezal,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.8388303,-7.2313221,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636463,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:16:43.537Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012052,Dianthus langeanus,ES,montañas de Viduedo en el Incio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.6688251,-7.3513208,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636462,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:30.648Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
218012050,Dianthus langeanus,ES,en el Oribio,Lu,PRESENT,,0363cbd4-f666-455e-8e86-0bbddcf51950,42.7488283,-7.2313202,7071,,,,,,,,,,7267498,7267498,HUMAN_OBSERVATION,FUND. BIODIVERSIDAD,ANTHOS,1636460,,,,CC_BY_NC_4_0,,,,,2023-08-26T00:17:29.913Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES
